samplename_index_lane readgroup_id readgroup_platform path_to_R1_fastq_file path_to_R2_fastq_file
SinCPnd031_Ex13G_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_031-Ex1-3G-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_031-Ex1-3G-lcwgs-1-2.2.fq.gz
SinCPnd032_Ex13E_L2 22MK23LT3:2 illumina modern/Sin-CPnd_032-Ex1-3E-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_032-Ex1-3E-lcwgs-1-1.2.fq.gz
SinCPnd032_Ex13E_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_032-Ex1-3E-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_032-Ex1-3E-lcwgs-1-2.2.fq.gz
SinCPnd033_Ex11B_L2 22MK23LT3:2 illumina modern/Sin-CPnd_033-Ex1-1B-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_033-Ex1-1B-lcwgs-1-1.2.fq.gz
SinCPnd033_Ex11B_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_033-Ex1-1B-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_033-Ex1-1B-lcwgs-1-2.2.fq.gz
SinCPnd034_Ex13C_L2 22MK23LT3:2 illumina modern/Sin-CPnd_034-Ex1-3C-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_034-Ex1-3C-lcwgs-1-1.2.fq.gz
SinCPnd034_Ex13C_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_034-Ex1-3C-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_034-Ex1-3C-lcwgs-1-2.2.fq.gz
SinCPnd035_Ex112D_L2 22MK23LT3:2 illumina modern/Sin-CPnd_035-Ex1-12D-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_035-Ex1-12D-lcwgs-1-1.2.fq.gz
SinCPnd035_Ex112D_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_035-Ex1-12D-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_035-Ex1-12D-lcwgs-1-2.2.fq.gz
SinCPnd037_Ex14F_L2 22MK23LT3:2 illumina modern/Sin-CPnd_037-Ex1-4F-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_037-Ex1-4F-lcwgs-1-1.2.fq.gz
SinCPnd038_Ex111C_L2 22MK23LT3:2 illumina modern/Sin-CPnd_038-Ex1-11C-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_038-Ex1-11C-lcwgs-1-1.2.fq.gz
SinCPnd038_Ex111C_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_038-Ex1-11C-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_038-Ex1-11C-lcwgs-1-2.2.fq.gz
SinCPnd039_Ex110F_L2 22MK23LT3:2 illumina modern/Sin-CPnd_039-Ex1-10F-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_039-Ex1-10F-lcwgs-1-1.2.fq.gz
SinCPnd039_Ex110F_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_039-Ex1-10F-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_039-Ex1-10F-lcwgs-1-2.2.fq.gz
SinCPnd040_Ex111E_L2 22MK23LT3:2 illumina modern/Sin-CPnd_040-Ex1-11E-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_040-Ex1-11E-lcwgs-1-1.2.fq.gz
SinCPnd040_Ex111E_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_040-Ex1-11E-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_040-Ex1-11E-lcwgs-1-2.2.fq.gz
SinCPnd041_Ex11F_L2 22MK23LT3:2 illumina modern/Sin-CPnd_041-Ex1-1F-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_041-Ex1-1F-lcwgs-1-1.2.fq.gz
SinCPnd042_Ex110D_L2 22MK23LT3:2 illumina modern/Sin-CPnd_042-Ex1-10D-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_042-Ex1-10D-lcwgs-1-1.2.fq.gz
SinCPnd042_Ex110D_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_042-Ex1-10D-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_042-Ex1-10D-lcwgs-1-2.2.fq.gz
SinCPnd043_Ex11C_L2 22MK23LT3:2 illumina modern/Sin-CPnd_043-Ex1-1C-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_043-Ex1-1C-lcwgs-1-1.2.fq.gz
SinCPnd043_Ex11C_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_043-Ex1-1C-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_043-Ex1-1C-lcwgs-1-2.2.fq.gz
SinCPnd044_Ex12C_L2 22MK23LT3:2 illumina modern/Sin-CPnd_044-Ex1-2C-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_044-Ex1-2C-lcwgs-1-1.2.fq.gz
SinCPnd044_Ex12C_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_044-Ex1-2C-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_044-Ex1-2C-lcwgs-1-2.2.fq.gz
SinCPnd045_Ex111H_L2 22MK23LT3:2 illumina modern/Sin-CPnd_045-Ex1-11H-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_045-Ex1-11H-lcwgs-1-1.2.fq.gz
SinCPnd045_Ex111H_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_045-Ex1-11H-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_045-Ex1-11H-lcwgs-1-2.2.fq.gz
SinCPnd049_Ex14C_L2 22MK23LT3:2 illumina modern/Sin-CPnd_049-Ex1-4C-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_049-Ex1-4C-lcwgs-1-1.2.fq.gz
SinCPnd049_Ex14C_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_049-Ex1-4C-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_049-Ex1-4C-lcwgs-1-2.2.fq.gz
SinCPnd050_Ex19B_L2 22MK23LT3:2 illumina modern/Sin-CPnd_050-Ex1-9B-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_050-Ex1-9B-lcwgs-1-1.2.fq.gz
SinCPnd050_Ex19B_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_050-Ex1-9B-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_050-Ex1-9B-lcwgs-1-2.2.fq.gz
SinCPnd051_Ex112G_L2 22MK23LT3:2 illumina modern/Sin-CPnd_051-Ex1-12G-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_051-Ex1-12G-lcwgs-1-1.2.fq.gz
SinCPnd051_Ex112G_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_051-Ex1-12G-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_051-Ex1-12G-lcwgs-1-2.2.fq.gz
SinCPnd053_Ex19G_L2 22MK23LT3:2 illumina modern/Sin-CPnd_053-Ex1-9G-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_053-Ex1-9G-lcwgs-1-1.2.fq.gz
SinCPnd053_Ex19G_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_053-Ex1-9G-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_053-Ex1-9G-lcwgs-1-2.2.fq.gz
SinCPnd058_Ex19D_L2 22MK23LT3:2 illumina modern/Sin-CPnd_058-Ex1-9D-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_058-Ex1-9D-lcwgs-1-1.2.fq.gz
SinCPnd058_Ex19D_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_058-Ex1-9D-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_058-Ex1-9D-lcwgs-1-2.2.fq.gz
SinCPnd060_Ex12H_L2 22MK23LT3:2 illumina modern/Sin-CPnd_060-Ex1-2H-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_060-Ex1-2H-lcwgs-1-1.2.fq.gz
SinCPnd061_Ex19A_L2 22MK23LT3:2 illumina modern/Sin-CPnd_061-Ex1-9A-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_061-Ex1-9A-lcwgs-1-1.2.fq.gz
SinCPnd061_Ex19A_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_061-Ex1-9A-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_061-Ex1-9A-lcwgs-1-2.2.fq.gz
SinCPnd062_Ex111D_L2 22MK23LT3:2 illumina modern/Sin-CPnd_062-Ex1-11D-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_062-Ex1-11D-lcwgs-1-1.2.fq.gz
SinCPnd062_Ex111D_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_062-Ex1-11D-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_062-Ex1-11D-lcwgs-1-2.2.fq.gz
SinCPnd063_Ex19F_L2 22MK23LT3:2 illumina modern/Sin-CPnd_063-Ex1-9F-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_063-Ex1-9F-lcwgs-1-1.2.fq.gz
SinCPnd063_Ex19F_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_063-Ex1-9F-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_063-Ex1-9F-lcwgs-1-2.2.fq.gz
SinCPnd065_Ex111B_L2 22MK23LT3:2 illumina modern/Sin-CPnd_065-Ex1-11B-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_065-Ex1-11B-lcwgs-1-1.2.fq.gz
SinCPnd065_Ex111B_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_065-Ex1-11B-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_065-Ex1-11B-lcwgs-1-2.2.fq.gz
SinCPnd067_Ex19C_L2 22MK23LT3:2 illumina modern/Sin-CPnd_067-Ex1-9C-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_067-Ex1-9C-lcwgs-1-1.2.fq.gz
SinCPnd067_Ex19C_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_067-Ex1-9C-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_067-Ex1-9C-lcwgs-1-2.2.fq.gz
SinCPnd071_Ex110A_L2 22MK23LT3:2 illumina modern/Sin-CPnd_071-Ex1-10A-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_071-Ex1-10A-lcwgs-1-1.2.fq.gz
SinCPnd074_Ex112A_L2 22MK23LT3:2 illumina modern/Sin-CPnd_074-Ex1-12A-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_074-Ex1-12A-lcwgs-1-1.2.fq.gz
SinCPnd074_Ex112A_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_074-Ex1-12A-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_074-Ex1-12A-lcwgs-1-2.2.fq.gz
SinCPnd075_Ex111G_L2 22MK23LT3:2 illumina modern/Sin-CPnd_075-Ex1-11G-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_075-Ex1-11G-lcwgs-1-1.2.fq.gz
SinCPnd075_Ex111G_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_075-Ex1-11G-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_075-Ex1-11G-lcwgs-1-2.2.fq.gz
SinCPnd076_Ex110E_L2 22MK23LT3:2 illumina modern/Sin-CPnd_076-Ex1-10E-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_076-Ex1-10E-lcwgs-1-1.2.fq.gz
SinCPnd076_Ex110E_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_076-Ex1-10E-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_076-Ex1-10E-lcwgs-1-2.2.fq.gz
SinCPnd079_Ex19H_L2 22MK23LT3:2 illumina modern/Sin-CPnd_079-Ex1-9H-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_079-Ex1-9H-lcwgs-1-1.2.fq.gz
SinCPnd079_Ex19H_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_079-Ex1-9H-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_079-Ex1-9H-lcwgs-1-2.2.fq.gz
SinCPnd080_Ex12E_L2 22MK23LT3:2 illumina modern/Sin-CPnd_080-Ex1-2E-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_080-Ex1-2E-lcwgs-1-1.2.fq.gz
SinCPnd080_Ex12E_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_080-Ex1-2E-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_080-Ex1-2E-lcwgs-1-2.2.fq.gz
SinCPnd081_Ex110G_L2 22MK23LT3:2 illumina modern/Sin-CPnd_081-Ex1-10G-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_081-Ex1-10G-lcwgs-1-1.2.fq.gz
SinCPnd081_Ex110G_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_081-Ex1-10G-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_081-Ex1-10G-lcwgs-1-2.2.fq.gz
SinCPnd085_Ex14H_L2 22MK23LT3:2 illumina modern/Sin-CPnd_085-Ex1-4H-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_085-Ex1-4H-lcwgs-1-1.2.fq.gz
SinCPnd085_Ex14H_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_085-Ex1-4H-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_085-Ex1-4H-lcwgs-1-2.2.fq.gz
SinCPnd086_Ex12A_L2 22MK23LT3:2 illumina modern/Sin-CPnd_086-Ex1-2A-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_086-Ex1-2A-lcwgs-1-1.2.fq.gz
SinCPnd087_Ex14B_L2 22MK23LT3:2 illumina modern/Sin-CPnd_087-Ex1-4B-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_087-Ex1-4B-lcwgs-1-1.2.fq.gz
SinCPnd088_Ex12D_L2 22MK23LT3:2 illumina modern/Sin-CPnd_088-Ex1-2D-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_088-Ex1-2D-lcwgs-1-1.2.fq.gz
SinCPnd088_Ex12D_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_088-Ex1-2D-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_088-Ex1-2D-lcwgs-1-2.2.fq.gz
SinCPnd089_Ex19E_L2 22MK23LT3:2 illumina modern/Sin-CPnd_089-Ex1-9E-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_089-Ex1-9E-lcwgs-1-1.2.fq.gz
SinCPnd089_Ex19E_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_089-Ex1-9E-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_089-Ex1-9E-lcwgs-1-2.2.fq.gz
SinCPnd090_Ex112F_L2 22MK23LT3:2 illumina modern/Sin-CPnd_090-Ex1-12F-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_090-Ex1-12F-lcwgs-1-1.2.fq.gz
SinCPnd090_Ex112F_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_090-Ex1-12F-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_090-Ex1-12F-lcwgs-1-2.2.fq.gz
SinCPnd091_Ex11A_L2 22MK23LT3:2 illumina modern/Sin-CPnd_091-Ex1-1A-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_091-Ex1-1A-lcwgs-1-1.2.fq.gz
SinCPnd092_Ex111F_L2 22MK23LT3:2 illumina modern/Sin-CPnd_092-Ex1-11F-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_092-Ex1-11F-lcwgs-1-1.2.fq.gz
SinCPnd092_Ex111F_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_092-Ex1-11F-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_092-Ex1-11F-lcwgs-1-2.2.fq.gz
SinCPnd093_Ex110C_L2 22MK23LT3:2 illumina modern/Sin-CPnd_093-Ex1-10C-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_093-Ex1-10C-lcwgs-1-1.2.fq.gz
SinCPnd093_Ex110C_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_093-Ex1-10C-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_093-Ex1-10C-lcwgs-1-2.2.fq.gz
SinCPnd094_Ex13H_L2 22MK23LT3:2 illumina modern/Sin-CPnd_094-Ex1-3H-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_094-Ex1-3H-lcwgs-1-1.2.fq.gz
SinCPnd094_Ex13H_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_094-Ex1-3H-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_094-Ex1-3H-lcwgs-1-2.2.fq.gz
SinCPnd095_Ex12B_L2 22MK23LT3:2 illumina modern/Sin-CPnd_095-Ex1-2B-lcwgs-1-1.1.fq.gz modern/Sin-CPnd_095-Ex1-2B-lcwgs-1-1.2.fq.gz
SinCPnd095_Ex12B_L6 22M5VHLT4:6 illumina modern/Sin-CPnd_095-Ex1-2B-lcwgs-1-2.1.fq.gz modern/Sin-CPnd_095-Ex1-2B-lcwgs-1-2.2.fq.gz
