Sample	Unique Reads	Duplicate Reads
Sin-APnd_001-Ex1-6G-lcwgs-1-2.clmp.fp2_repr.R1	53725170.0	5000489.0
Sin-APnd_001-Ex1-6G-lcwgs-1-2.clmp.fp2_repr.R2	53782631.0	4943028.0
Sin-APnd_002-Ex1-3G-lcwgs-1-2.clmp.fp2_repr.R1	27456186.0	816838.0
Sin-APnd_002-Ex1-3G-lcwgs-1-2.clmp.fp2_repr.R2	27511489.0	761535.0
Sin-APnd_003-Ex1-3H-lcwgs-1-2.clmp.fp2_repr.R1	51441982.0	3177156.0
Sin-APnd_003-Ex1-3H-lcwgs-1-2.clmp.fp2_repr.R2	51571443.0	3047695.0
Sin-APnd_004-Ex1-4A-lcwgs-1-2.clmp.fp2_repr.R1	29166766.0	2710984.0
Sin-APnd_004-Ex1-4A-lcwgs-1-2.clmp.fp2_repr.R2	29307659.0	2570091.0
Sin-APnd_005-Ex1-4B-lcwgs-1-2.clmp.fp2_repr.R1	45942755.0	2136638.0
Sin-APnd_005-Ex1-4B-lcwgs-1-2.clmp.fp2_repr.R2	45984266.0	2095127.0
Sin-APnd_006-Ex1-4C-lcwgs-1-2.clmp.fp2_repr.R1	33362778.0	2343578.0
Sin-APnd_006-Ex1-4C-lcwgs-1-2.clmp.fp2_repr.R2	33443456.0	2262900.0
Sin-APnd_007-Ex1-4D-lcwgs-1-2.clmp.fp2_repr.R1	40704727.0	1775425.0
Sin-APnd_007-Ex1-4D-lcwgs-1-2.clmp.fp2_repr.R2	40760989.0	1719163.0
Sin-APnd_008-Ex1-4E-lcwgs-1-2.clmp.fp2_repr.R1	37945360.0	3636093.0
Sin-APnd_008-Ex1-4E-lcwgs-1-2.clmp.fp2_repr.R2	37983217.0	3598236.0
Sin-APnd_009-Ex1-4F-lcwgs-1-2.clmp.fp2_repr.R1	35058542.0	1870948.0
Sin-APnd_009-Ex1-4F-lcwgs-1-2.clmp.fp2_repr.R2	35107007.0	1822483.0
Sin-APnd_010-Ex1-4G-lcwgs-1-2.clmp.fp2_repr.R1	42728457.0	3186067.0
Sin-APnd_010-Ex1-4G-lcwgs-1-2.clmp.fp2_repr.R2	42792206.0	3122318.0
Sin-APnd_011-Ex1-4H-lcwgs-1-2.clmp.fp2_repr.R1	47194386.0	3404862.0
Sin-APnd_011-Ex1-4H-lcwgs-1-2.clmp.fp2_repr.R2	47269512.0	3329736.0
Sin-APnd_012-Ex1-5A-lcwgs-1-2.clmp.fp2_repr.R1	41420558.0	4560003.0
Sin-APnd_012-Ex1-5A-lcwgs-1-2.clmp.fp2_repr.R2	41561789.0	4418772.0
