#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	36334659	35333628	97.25	33019	0.09	7786	0.02	91744	0.25	868482	2.39
Ecoli	36334659	36334282	100.00	0	0.00	0	0.00	113	0.00	264	0.00
PhiX	36334659	36334659	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	36334659	36334573	100.00	0	0.00	0	0.00	0	0.00	86	0.00
Vectors	36334659	36150087	99.49	32	0.00	11	0.00	4604	0.01	179925	0.50
Bacteria_24k	36334659	35395858	97.41	131547	0.36	151122	0.42	57336	0.16	598796	1.65
Protists_1k	36334659	34835572	95.88	132381	0.36	172582	0.47	90220	0.25	1103904	3.04
Viruses	36334659	35794333	98.52	904	0.00	291	0.00	40524	0.11	498607	1.37
Fungi_RefSeq_release	36334659	35318726	97.20	23348	0.06	5557	0.02	103757	0.29	883271	2.43
Coral	36334659	35716178	98.29	2243	0.01	713	0.00	60712	0.17	554813	1.53
Bird	36334659	35544084	97.83	11311	0.03	1768	0.00	94604	0.26	682892	1.88
Plant	36334659	35661129	98.16	4943	0.01	687	0.00	63581	0.17	604319	1.66

%Hit_no_genomes: 94.76
