#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	57948339	56487889	97.47	66803	0.12	15911	0.03	146138	0.25	1231598	2.13
Ecoli	57948339	57947469	100.00	0	0.00	0	0.00	142	0.00	728	0.00
PhiX	57948339	57948339	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	57948339	57948245	100.00	0	0.00	1	0.00	4	0.00	89	0.00
Vectors	57948339	57679256	99.54	38	0.00	7	0.00	7066	0.01	261972	0.45
Bacteria_24k	57948339	56659327	97.78	124815	0.22	280872	0.48	76117	0.13	807208	1.39
Protists_1k	57948339	55783483	96.26	207134	0.36	269659	0.47	117686	0.20	1570377	2.71
Viruses	57948339	57209259	98.72	1350	0.00	445	0.00	56244	0.10	681041	1.18
Fungi_RefSeq_release	57948339	56493447	97.49	38533	0.07	8502	0.01	164175	0.28	1243682	2.15
Coral	57948339	57083594	98.51	4342	0.01	1261	0.00	92978	0.16	766164	1.32
Bird	57948339	56811514	98.03	20211	0.03	3108	0.01	142172	0.25	971334	1.68
Plant	57948339	57011912	98.38	9060	0.02	1314	0.00	96718	0.17	829335	1.43

%Hit_no_genomes: 95.18
