#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	137312230	133621168	97.31	148307	0.11	44623	0.03	287424	0.21	3210708	2.34
Ecoli	137312230	137309363	100.00	0	0.00	0	0.00	598	0.00	2269	0.00
PhiX	137312230	137310411	100.00	0	0.00	0	0.00	1804	0.00	15	0.00
Contamnts_Adaptrs	137312230	137306589	100.00	7	0.00	1	0.00	685	0.00	4948	0.00
Vectors	137312230	136811819	99.63	371	0.00	174	0.00	11811	0.01	488055	0.36
Bacteria_24k	137312230	132945836	96.82	693955	0.51	912906	0.66	194362	0.14	2565171	1.87
Protists_1k	137312230	131654643	95.88	445677	0.32	619071	0.45	397363	0.29	4195476	3.06
Viruses	137312230	135242829	98.50	3788	0.00	5284	0.00	160266	0.12	1900063	1.38
Fungi_RefSeq_release	137312230	133554049	97.26	76334	0.06	22109	0.02	347753	0.25	3311985	2.41
Coral	137312230	135006506	98.31	6921	0.01	2216	0.00	188391	0.14	2108196	1.54
Bird	137312230	134394662	97.87	38243	0.03	6956	0.01	303685	0.22	2568684	1.87
Plant	137312230	134942919	98.28	14894	0.01	2224	0.00	210368	0.15	2141825	1.56

%Hit_no_genomes: 94.37
