#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	34856245	33471352	96.03	55621	0.16	15002	0.04	105608	0.30	1208662	3.47
Ecoli	34856245	34855369	100.00	0	0.00	0	0.00	246	0.00	630	0.00
PhiX	34856245	34856245	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	34856245	34855276	100.00	0	0.00	0	0.00	226	0.00	743	0.00
Vectors	34856245	34629966	99.35	16	0.00	1	0.00	4122	0.01	222140	0.64
Bacteria_24k	34856245	33488069	96.07	176944	0.51	250362	0.72	73786	0.21	867084	2.49
Protists_1k	34856245	32846533	94.24	151529	0.43	209640	0.60	112495	0.32	1536048	4.41
Viruses	34856245	34077891	97.77	986	0.00	449	0.00	49830	0.14	727089	2.09
Fungi_RefSeq_release	34856245	33440875	95.94	27249	0.08	6785	0.02	123216	0.35	1258120	3.61
Coral	34856245	33999261	97.54	2193	0.01	738	0.00	70653	0.20	783400	2.25
Bird	34856245	33763095	96.86	11388	0.03	2025	0.01	111411	0.32	968326	2.78
Plant	34856245	33901794	97.27	5936	0.02	768	0.00	78337	0.22	869410	2.49

%Hit_no_genomes: 92.55
