#Fastq_screen version: 0.14.0	#Aligner: bowtie2	#Processing all reads in FASTQ files
Genome	#Reads_processed	#Unmapped	%Unmapped	#One_hit_one_genome	%One_hit_one_genome	#Multiple_hits_one_genome	%Multiple_hits_one_genome	#One_hit_multiple_genomes	%One_hit_multiple_genomes	Multiple_hits_multiple_genomes	%Multiple_hits_multiple_genomes
Human	35794767	34843315	97.35	29192	0.08	7060	0.02	87101	0.24	828099	2.31
Ecoli	35794767	35794435	100.00	0	0.00	0	0.00	87	0.00	245	0.00
PhiX	35794767	35794767	100.00	0	0.00	0	0.00	0	0.00	0	0.00
Contamnts_Adaptrs	35794767	35794201	100.00	0	0.00	0	0.00	144	0.00	422	0.00
Vectors	35794767	35629925	99.54	20	0.00	3	0.00	4243	0.01	160576	0.45
Bacteria_24k	35794767	34951183	97.64	96405	0.27	131508	0.37	50538	0.14	565133	1.58
Protists_1k	35794767	34386661	96.06	123947	0.35	163129	0.46	77969	0.22	1043061	2.91
Viruses	35794767	35275835	98.55	1007	0.00	286	0.00	39401	0.11	478238	1.34
Fungi_RefSeq_release	35794767	34831326	97.31	22248	0.06	5673	0.02	97192	0.27	838328	2.34
Coral	35794767	35205911	98.35	2319	0.01	773	0.00	57005	0.16	528759	1.48
Bird	35794767	35036221	97.88	12291	0.03	1846	0.01	92151	0.26	652258	1.82
Plant	35794767	35164365	98.24	4868	0.01	679	0.00	60639	0.17	564216	1.58

%Hit_no_genomes: 95.10
